ID,Name,Country,Reason
76561198121437848,Feathers,International,VAC
76561198123942794,Ukle,International,VAC
76561198062570875,S&gt;Unusual,International,VAC
76561198191941663,zA,Turkey,VAC
76561198028001498,Kenichi,UnitedStates,VAC
76561198001414190,Kawashima,Ukraine,VAC
76561198029049393,Chuck_Norris,UnitedStates,VAC
76561198143559320,SwordfishGame,UnitedStates,VAC ban
76561198143559320,SwordfishGame,UnitedStates,"vac/ban dodging, VAC"
76561198142922018,7thP★Nevo,International,VAC
76561198389314425,Dudge,Russia,VAC
76561198862113388,YellowG313,Bulgaria,VAC
76561198862113388,YellowG313,Bulgaria,Racism
76561198118811349,Juliux.,International,VAC
76561198085155643,PrezesExe,International,VAC
76561198078899832,choey,SouthKorea,alt of cho
76561198078899832,choey,SouthKorea,Blacklisted
76561198033118044,Volt1574,Russia,VAC
76561198280840139,PhoenixAceVFX,International,Cheating
76561198280840139,PhoenixAceVFX,International,VAC (with previous Cheating ban)
76561198324303086,Joni,Ukraine,VAC (overturned)
76561198203428110,sUn frUit,Poland,VAC
76561198216821671,Seo,Australia,VAC
76561198129178639,BigPootisPow,International,VAC
76561198080042396,ITA_Deathstroke,International,VAC
76561198098663401,Iusty,International,VAC
76561198294446776,REDWOLF,International,VAC
76561197996648023,MeOw_MiiX,UnitedKingdom,VAC
76561197996648023,MeOw_MiiX,UnitedKingdom,Blacklisted
76561198174781169,Rock Paper Gibus,UnitedKingdom,VAC
76561198062878977,Sgt. Clubby,International,VAC
76561198100809903,Shoos,UnitedStates,VAC
76561199067025289,d3ik,Ukraine,VAC
76561199067025289,d3ik,Ukraine,VAC
76561198082981295,Ace33,International,VAC
76561198129964810,DimanKD,Russia,VAC
76561198087149318,Cashyyy,International,VAC
76561198419251164,Pecus35,Turkey,VAC
76561198142282416,aaaa,International,VAC
76561198420652232,sandstorm,International,VAC
76561198088833649,DeAdMaN,Greece,VAC
76561198015423848,Exteel,England,Second account of O_oPs* 
76561198042688101,NuTRiCuLa,Georgia,Second failure to upload demos
76561198084333172,Noamigo,Israel,VAC ban
76561198067019687,fdg,International,ESP.
76561198366039861,Sheezer,Poland,VAC
76561198858082711,Nate,Germany,VAC
76561198858082711,Nate,Germany,Blacklisted
76561198126323379,sapipa,International,VAC
76561197971384390,AutismGaming228,Venezuela,Aimbot.
76561198071657454,Graru1,International,VAC
76561198046955588,mmph,International,VAC
76561198017933496,avaster,Syria,VAC
76561198125043137,ByPi,International,VAC
76561198061416750,Corell,International,VAC
76561198132513567,Chris,International,VAC
76561198164806677,lit,Poland,Failure to provide 2 demo requests
76561198164806677,lit,Poland,Failure to provide 3 demo requests
76561198171403649,BixxoneR,International,VAC
76561198236652792,admiro.,Poland,Harassment
76561198236652792,admiro.,Poland,Harassment 
76561198009669837,Almier,Hungary,VAC
76561199128553778,Syncrove,Switzerland,Failure to provide 2 demo requests
76561198253490237,point,Netherlands,VAC
76561198088439719,Maxim,International,VAC
76561198182398989,Portal oJ,International,VAC
76561198075487935,mao,International,VAC
76561198026650088,sunnyboy,Austria,Multihack
76561198400631599,Luigixby,Spain,Alting/Fraud/Supporting Account Sharing
76561198008109629,huhwhat,England,VAC
76561198008109629,huhwhat,England,Blacklisted
76561199088722080,ftr,Poland,Harassment
76561198000288630,hz,International,VAC
76561198060624229,bluR-,Spain,Failure to upload requested demos twice
76561198267750483,kristof,Hungary,Harassment/Transphobia
76561198267750483,kristof,Hungary,Supporting Ban Evasion of a permanently banned player (2nd time)
76561198367732836,gin,Turkey,VAC ban
76561198086622320,E104,Russia,VAC
76561198440854091,frozze8,International,VAC
76561198076265735,izq,Ukraine,VAC ban
76561198307500522,zagrebzolom,Slovakia,VAC
76561198310593837,stratie,CzechRepublic,VAC
76561198194550031,Eco.IsFuqed,International,VAC
76561198075839657,Karloshka,International,VAC
76561198116443815,Dove king,International,VAC
76561198988968966,LeLopom,Hungary,Supporting Ban Evasion of a permanently banned player
76561198126300948,StrayHunter,Turkey,VAC
76561198075060268,Yvng Pierre,International,VAC
76561198046326769,Psycho Cow,International,VAC
76561198154035260,Qwerty,International,VAC
76561198151425004,Spectator,International,VAC
76561198048317050,Roks,Lithuania,VAC
76561198256043733,Debonaire,International,VAC
76561198119541675,Jonas,International,VAC
76561198070519703,pointscale,Sweden,VAC ban
76561198044803839,Stormin,Finland,VAC
76561198126922856,Zoidberg,UnitedStates,VAC
76561198255967194,Sam42,International,VAC
76561197962736361,TheUnforgiving,Sweden,2nd account Nextsound
76561199152162361,scroll,Hungary,Cheating
76561198130270161,Healix,Sweden,Assisting in ban evasion.
76561198433210405,Timoshii,International,VAC
76561198199162022,KhSe2000,England,VAC - redacted
76561198298145552,GameRozMC,International,VAC
76561198066737241,rick_,Ireland,VAC
76561198086647113,BUSTER,International,VAC
76561198120501532,TheHamburglar,International,VAC
76561198120501532,TheHamburglar,International,VAC
76561198167312333,james,International,VAC
76561198132054557,Zio,International,VAC
76561199013200890,xvabill,International,VAC
76561198055774875,Fuxy,International,VAC (overturned)
76561198139366279,Mist,International,"Aimbot, VAC"
76561198400043154,figerok,Ukraine,Toxicity/Harassment
76561198987135478,dreamer,Romania,ESP.
76561197992472514,Taimou,Finland,"Insulting nationality, avoiding bans"
76561198395882070,Mr. CacTus,International,VAC
76561198395882070,Mr. CacTus,International,Blacklisted
76561198127251718,Cat-Bot,International,VAC
76561198097840635,Maher,International,VAC
76561198028338787,Soda-td-,Sweden,multihack
76561198028338787,Soda-td-,Sweden,VAC
76561198294592346,HonzaS,CzechRepublic,VAC
76561197985250151,gryzor,Sweden,Abuse of confidential information
76561198333892810,mango,International,VAC
76561198333032748,QueenAkasha,International,VAC
76561198424647781,chumovaya,European,Harassment
76561198401567710,sam,International,VAC
76561198046185563,michson,Poland,VAC
76561198117961929,GeNeRaL iRoH,Georgia,VAC Ban
76561198026312725,Frozman,Russia,Failure to provide 2 demo requests.
76561198026312725,Frozman,Russia,Failure to provide 2 demo requests.
76561197968366558,Dummy,Poland,Spamming (2nd time)
76561198943014120,yudomel,Ukraine,VAC
76561198071499832,HaZz,UnitedKingdom,Knowingly playing with alt
76561198071499832,HaZz,UnitedKingdom,Assisting in ban evasion.
76561198001102039,frozeAnV,Russia,VAC
76561198258060406,Dalalai,International,VAC
76561198046479972,Azu,Ukraine,Intentionally adding a banned player to 
76561198134164685,Hoxly,Netherlands,Knowingly playing with alt
76561198360428767,Zedsuo,International,VAC
76561198060638779,wAnted,International,VAC
76561198002400705,Noel,International,Aimbot
76561199530648122,Adena,Italy,Alting
76561199530648122,Adena,Italy,Racism
76561199079868058,birben_,UnitedKingdom,VAC
76561198064176354,cslgmr,European,VAC
76561198375958751,sugar daddy,UnitedKingdom,Cheating
76561198375958751,sugar daddy,UnitedKingdom,Cheating Ban Evasion
76561197983164075,Plumb3d,UnitedKingdom,supporting a cheater
76561198052994306,Ghost7,England,Alt account of HaKo
76561198052994306,Ghost7,England,Blacklisted
76561197995274404,eXmaS,Lithuania,VAC
76561198255668605,HaNgMaN,International,VAC
76561198255668605,HaNgMaN,International,VAC
76561198303288806,Mr.Master,International,VAC
76561198056317572,PwT FonkyPro,France,VAC
76561198361759857,Sn1p3r,International,VAC
76561198254816341,slash,Russia,Assistance in ban evasion
76561198374617697,JACKSON,International,VAC
76561198117701648,Apis,UnitedKingdom,VAC
76561198178902410,V4Cat10nS,Russia,VAC ban
76561198153271035,sam,International,VAC
76561199008875499,Nerrty,Russia,VAC
76561197970773724,aka_game,Portugal,Aimbot
76561198276020581,torrit alt,International,VAC
76561198276020581,torrit alt,International,Blacklisted
76561198217180641,marcosplays321,International,VAC
76561198857940653,Abel,Poland,Harassment
76561198074795799,hoovy,International,VAC
76561198317783560,NeverDieu,France,Provided demos.
76561198163493324,Varrah,UnitedKingdom,"Multihack, VAC"
76561198175808445,=[R.E.D]=Wolfgang Am,Bulgaria,VAC
76561198062270547,MisterTechno,International,VAC
76561198199355251,MrMumbex,International,VAC
76561198350634225,zOoleX,France,VAC ban
76561198198740445,lalkaSRLY,Russia,VAC
76561198153242570,RipperFPS,International,VAC
76561198061853684,Dillon,UnitedStates,VAC
76561198171130182,HudsonPlayzGamez,International,VAC
76561197970360444,Chiakii,Germany,Triggerbot
76561198155120036,rocknrolla,Georgia,VAC
76561198129870529,Mr.nolifer,International,VAC
76561198013719524,asnecheatas,Lithuania,1st account O_oPs*
76561198221753268,Ginera,International,VAC ban
76561198130502644,HestyWesty,International,VAC
76561197986779035,bebeto,France,Wallhack
76561198293637657,Meliodas,Russia,VAC
76561198030394263,bebee,Russia,VAC
76561198120834930,TCSF,International,VAC
76561198156033815,Lazz,International,VAC
76561198128924797,AmberCat,International,VAC
76561198128924797,AmberCat,International,Blacklisted
76561198015075246,Gospod,Bulgaria,VAC
76561198091371536,Kenzo Engineer,International,VAC
76561198159902417,Trolldier,International,VAC
76561198010573198,Pepe Pan Dziobak,Poland,VAC
76561198104506391,AarChA,International,VAC
76561198300595274,slenderak,International,VAC
76561198027924509,electronic,UnitedStates,VAC
76561198011912066,Starv,Austria,VAC
76561198214848887,johan,Sweden,Harassment
76561198082571467,BelebacsiHUN,International,VAC
76561198314881347,Jake.,Canada,VAC
76561198090609102,Pvt. Tomato,International,VAC
76561198421637036,crashh,Kazakhstan,VAC
76561198074374392,Eyes,International,VAC
76561198847340323,Snowy,International,VAC ban
76561198847340323,Snowy,International,VAC
76561198032974252,Lewace,International,VAC
76561198866419663,Prophet,UnitedStates,VAC
76561198240747406,Mick,International,VAC
76561198101748982,Skudder,International,VAC
76561198167725593,shmikis,International,VAC
76561198058624436,R3act,International,VAC
76561198119318856,Commie NP,International,VAC
76561198084013851,Darrathualin,China,VAC Banned
76561198312588464,OzzyDarrell,International,Assisting usage of alt accounts
76561198312588464,OzzyDarrell,International,Harassment/Transphobia
76561198109423784,Thoubii,International,VAC
76561198122673457,Enyleksam,International,VAC
76561198325727211,Ares,Italy,VAC
76561198118770189,palm,International,VAC
76561198365243596,G1TheDemoClown,International,VAC
76561198025918836,Axie,UnitedKingdom,VAC
76561198086414515,Greasy Owen,NorthernIreland,"ESP, aimbot"
76561198015218511,Traitor,Norway,2nd failure to upload
76561198015218511,Traitor,Norway,Failure to provide 3 demo requests.
76561197998890808,.JW,UnitedKingdom,VAC
76561198060116244,Fuddles,European,Second failure to upload demos
76561198299086512,Red_Style,International,VAC
76561198019511460,Bat,England,Triggerbot
76561198071262257,Excilium,International,VAC ban
76561198178998082,Minejs,International,VAC
76561198092399782,Gamin With Kaammm,International,VAC
76561198442147316,eth4n,Poland,Harassment
76561198295129723,PojiLo,Russia,Harassment
76561198295129723,PojiLo,Russia,Cheating
76561198386461099,KHA3b,Russia,VAC
76561198383558286,JaiD,International,VAC
76561198416680968,qvazly,Russia,VAC
76561198416680968,qvazly,Russia,VAC
76561198416680968,qvazly,Russia,VAC
76561198435864701,PadPlayerPL,International,VAC
76561198018707225,[K-BeaT]*[One Street,Russia,VAC
76561198060494946,hu tao,Poland,Failure to provide 2 demo requests
76561198239216172,Mr.Marrow,International,VAC
76561198031762428,FraGTeX,Germany,VAC ban
76561198076147297,norbisz,International,VAC
76561198163001029,joe the shpee,UnitedKingdom,VAC
76561198118476189,GeNeRaL iRoH,Georgia,Alt of GeNeRaL iRoH
76561198118476189,GeNeRaL iRoH,Georgia,Blacklisted
76561198138775395,Bita_LockS,International,VAC
76561199111003430,FTL_Glitcher,International,VAC
76561199436145358,Gabriel Nicolas,Brazil,VAC
76561198096997576,dreanz,International,VAC
76561198096997576,dreanz,International,Multiple VACs
76561198014050572,ČernoBílej,CzechRepublic,"Aimbot, VAC"
76561198014050572,ČernoBílej,CzechRepublic,VAC
76561198014050572,ČernoBílej,CzechRepublic,VAC
76561198124168152,kk,International,VAC
76561198148599811,NICKOMODE999,UnitedKingdom,VAC
76561198067798211,majesty,France,VAC
76561199006542099,Boki,Serbia,VAC
76561197992764475,baud,Belgium,Wallhack/Esp
76561197992764475,baud,Belgium,aim assist
76561198316117966,Metalocalypse,International,VAC
76561198392745615,LockeTheGod,International,VAC
76561198087774323,VotKash,International,VAC
76561198148791793,T6B,International,VAC
76561198186254694,xLewiatan,Poland,VAC
76561198083589761,Alex.,Russia,Aimbot
76561197999444255,thorv,Norway,alt account of Zilis http://etf2l.org/fo
76561197999444255,thorv,Norway,Blacklisted
76561198074631019,boomeh,UnitedKingdom,Cheat Ban by Aequitas + returning under 
76561198074631019,boomeh,UnitedKingdom,VAC ban
76561197991572276,Kiler4fun,Portugal,Accessory to account sharing
76561198071207779,hugo123,International,VAC
76561199060781446,CacTus,Hungary,Toxicity/Harassment
76561199060781446,CacTus,Hungary,Supporting Ban Evasion of a permanently banned player
76561199060781446,CacTus,Hungary,Racism
76561199060781446,CacTus,Hungary,Continued Toxicity/Hatred
76561197998354073,Fwn,Finland,Triggerbot
76561198118462567,C4rbon,Italy,VAC
76561198040238232,SpRiTe...,Russia,VAC
76561198014137507,PureSoul,Russia,VAC
76561198101743746,RosieMaiden,International,VAC Ban
76561198101743746,RosieMaiden,International,VAC ban
76561198101743746,RosieMaiden,International,Blacklisted
76561198124505907,dato hood,International,Alt of GeNeRaL iRoH 
76561198124505907,dato hood,International,Blacklisted
76561198800548090,EBLAN,International,VAC
76561198008673516,Jake,England,Failure to provide demos twice
76561198008673516,Jake,England,Failure to provide demos three times
76561198127204382,dato,Georgia,VAC
76561198127204382,dato,Georgia,Blacklisted
76561198962688020,sL1M3e,European,Non-TF2 VAC
76561198070399339,weemonkey,Scotland,VAC
76561198368233745,paster police,International,VAC ban
76561198053281148,Mr.Fister,France,VAC
76561198156806585,RalfRuNNer,International,VAC
76561198448050535,Houf,Poland,Failure to provide 2 demo requests
76561198448050535,Houf,Poland,Failure to provide 3 demo requests:
76561198145465595,Matthes,England,Non-permitted acquisition of profits.
76561198078754139,doomking29kr,International,VAC ban
76561198072882542,Carlos Kaiser,Russia,Intentionally adding a banned player to 
76561198118400276,SWAT,Georgia,Adding and playing with known banned pla
76561198080310253,Rainford,England,Aimbot
76561198038121126,MATT,UnitedKingdom,VAC
76561198434738866,S0rce,Portugal,Toxicity/Harassment/Racism
76561197999802285,Drunk`,European,VAC
76561199045070173,man of sex,International,VAC
76561198173404791,stylish raptor,Kosovo,Cheating
76561198117948497,Happy,International,VAC
76561198018572208,The spooky Reka,Sweden,VAC
76561199004565908,krist,International,VAC
76561198142089533,Hod,Germany,VAC
76561198176162397,owoplant,International,VAC
76561199498269514,Harris,Finland,Knowingly playing with alt
76561198028977400,gedu,CzechRepublic,Flaming
76561198078179284,csiga,Hungary,VAC - Not TF2
76561198172341895,Mlody,Poland,Supporting ban evasion
76561198228782724,neko,Russia,VAC
76561198158312911,Pandi,International,VAC
76561198058751027,TheAmazingCat,Russia,2nd failed demo request
76561198385075596,stavarg 228,International,VAC
76561198084829790,Sergei,International,VAC
76561198006766101,eaz,Poland,VAC
76561198014630492,Jonobrow,Scotland,VAC
76561199550036963,Kolon1,International,VAC
76561198195220994,Efficiency,UnitedKingdom,Racism
76561198011611040,Zetox,International,vac
76561199126665599,scoot tf2,International,VAC
76561198112984156,Captain Venom,International,VAC
76561198072916231,kpn.,Greece,Failure to provide 2 demo requests (provided)
76561197987691269,Nady,Poland,Harassment 
76561198045020350,Madurga,Turkey,VAC
76561198815669823,avbd,Poland,Non-TF2 VAC
76561198815669823,avbd,Poland,Blacklisted
76561198300886564,FlameMarine,International,VAC
76561198032261144,FoxHunter,France,VAC
76561198071098907,-Numnutz-,UnitedArabEmirates,"Aimbot, ban evasion, VAC"
76561198157374216,Deuce Coupe,International,VAC
76561198085268922,Fifato,CzechRepublic,VAC
76561198391819959,Cyanide,International,VAC ban
76561198128097539,Jersh,International,VAC
76561198038344171,xixo,Russia,VAC
76561198389852292,mun,SaudiArabia,Cheating
76561198167368348,PinkTrader,International,VAC
76561198108350298,SpRaY,International,VAC
76561198055108815,wreaz,Russia,Alting and knowingly playing with alts
76561198077480849,s3ry,International,VAC
76561198079023449,Wiskey003,Finland,VAC
76561198132197864,Tweeds,International,VAC
76561198308180433,Nikita,International,VAC ban
76561197988771970,Kritzsie,England,VAC
76561198123783290,Night_Tiger,International,vac
76561198410792064,Mousan,Finland,VAC Ban
76561198335017374,sander77111,International,VAC
76561198014943921,NextSound,Lithuania,"Multihack, Aimbot &amp; Wallhack"
76561198281492062,Rev,International,VAC
76561198295566100,Semper Paratus,International,VAC
76561198232763896,gxssx,International,VAC
76561199175573437,Monstainsideme,Germany,Alt Account
76561199175573437,Monstainsideme,Germany,Blacklisted
76561198158450839,Chara,International,VAC
76561198075599870,Thaigrr,England,Failure to provide demos (2nd time)
76561198075599870,Thaigrr,England,Failure to provide 3 demo requests.
76561198061876939,Poulet,Netherlands,VAC
76561198044619647,Party Hoovy,International,VAC
76561198016663834,beno123,International,VAC
76561198067050184,pepe,International,VAC
76561198132813540,BURST,International,VAC
76561198201753969,GachiMain,International,VAC
76561198171561342,duck,International,VAC ban
76561198081422197,Coopxr,UnitedKingdom,Failing to upload requested POV demo’s t
76561198285638849,ZaX,Poland,Attempted Smurfing in FMC#3
76561198193735861,gragas003,International,VAC
76561198095725808,saki,International,VAC
76561198335979941,BCV,International,VAC ban
76561198203515224,Tom,International,VAC
76561198203515224,Tom,International,VAC
76561197981647848,Lemon Juice,Portugal,Second failure to upload demos
76561198040951634,TheSpok,Germany,Triggerbot
76561198150732758,Snaipar,International,VAC
76561198951206047,Radioactive elements,International,VAC
76561198979130933,ProCafeXtr0,International,VAC
76561197979836164,tstrzyz,Poland,VAC
76561198113682088,BlackHat,International,VAC ban
76561199101202705,Davor,International,VAC
76561198408154036,Bernardo,Brazil,VAC
76561197995238403,Imperfect,Russia,Adding and playing with known banned pla
76561198036243968,Roli0910,Hungary,VAC
76561198070068743,sNowDude12345678,UnitedStates,VAC
76561198253322114,kasabubu,Israel,Second failure to upload demos
76561198026076116,kalhó,Portugal,Accessory to account sharing
76561198126308487,Kenikai,Vietnam,Assisting in ban evasion
76561198074248667,Phrenic,England,Alt of konrswife
76561198257748589,Fartsa,Russia,Supporting Account Sharing / Merc Circumvention
76561198053459155,Endrence,Sweden,VAC
76561198158818775,Eric,Netherlands,VAC
76561198155409208,s u m m e r,Ukraine,Not providing demos 2nd time
76561197993819536,Tell,UnitedStates,/
76561198164035406,Grox7,International,VAC
76561198072260872,Dr.Doctor,International,VAC
76561197982945533,.bru,International,VAC
76561198057360549,corben,Poland,match disruption
76561199162059068,wilhelm222,International,VAC
76561198372464935,FortyTwo,BosniaHerzegovina,Cheating
76561198116310475,Khadgar,Finland,VAC
76561198043645539,Mister iks,UnitedKingdom,Alt of FrozZzeN
76561198043645539,Mister iks,UnitedKingdom,Blacklisted
76561197997205411,Whimsey,Norway,VAC
76561198061963888,iTomi,Slovenia,VAC
76561198131229215,SuperKFCbro,Ireland,VAC
76561198131229215,SuperKFCbro,Ireland,VAC
76561198122158146,Rocketmann,International,VAC
76561198295755146,Mr.Nightmare,International,VAC
76561198317229258,popmanbrad,International,VAC
76561198061765053,Vddox,International,VAC
76561199334880197,dot,International,Cheating
76561198157542444,tshirtsflorida,International,VAC
76561198319254713,toxi103,International,VAC
76561198000901260,Fixxy,Russia,"Wallhack, triggerbot"
76561198385656721,RedAl93,International,VAC
76561198385656721,RedAl93,International,VAC
76561198087574237,rogo,Italy,Aimbot
76561198150555023,Ardegar,Latvia,Inappropriate Behavior around a minor
76561198118780934,Varo,Spain,VAC
76561198238170280,cheeto,International,Cheating
76561198238170280,cheeto,International,"Cheating (2nd time), VAC"
76561198152325354,Nelsoon,Russia,Alting and knowingly playing with alts
76561198448118365,Lil N,Sweden,VAC ban
76561198448118365,Lil N,Sweden,Blacklisted
76561198057936911,swolfe24,International,VAC
76561198047750384,Vespero,International,VAC
76561198085041978,killu_norage,International,VAC
76561198241840696,Frosty,International,VAC
76561198357944387,ionutvisan,International,VAC
76561198327932120,Adnan,International,VAC
76561197964813411,lorenzxv3,France,VAC
76561198008914440,galardo.,Lithuania,VAC
76561199014107462,synced,UnitedKingdom,VAC
76561198086751156,Pr!me,International,VAC
76561198136257547,smoot,European,VAC
76561198042451439,Freddy.,Estonia,Alt of Freddy
76561198027381920,HeRby,International,VAC
76561198072507984,Haxor,Austria,"Aimbot, VAC"
76561198112295916,Ray,International,VAC
76561198015028262,KOTYATQEE,Ukraine,Intentionally adding a banned player to 
76561197999041354,lapsus,Belarus,VAC
76561198084111482,Bio,Turkey,Failure to provide 2 demo requests.
76561198195849621,P0ndaa,International,VAC
76561198307649184,Sqd4a6a,International,VAC
76561198316655937,fl,Poland,Demos provided.
76561198074650139,vandeta,Lithuania,VAC
76561198101872897,Clam,Sweden,Failure to provide 2 demo requests.
76561198183450193,EZIC,International,VAC
76561198311181106,65666565,International,VAC
76561198302450561,Skyscraper,International,VAC ban
76561198168599241,Asu,International,VAC
76561198867675397,wilsu,Finland,VAC
76561198027768238,Magikarp,Austria,Failure to provide 2 demo requests.
76561198012445580,ALX,Israel,VAC
76561198106542604,NotHotDog,International,VAC
76561198977601995,AlwaySleepy,Turkey,VAC ban
76561198977601995,AlwaySleepy,Turkey,VAC
76561198240388682,milann,Netherlands,VAC+Ban Evasion
76561198047389409,Smart,Poland,Multi account
76561198040551005,Hero.e,International,VAC
76561198181824606,Stalker,International,VAC
76561198001700893,fagoatse,Poland,Failure to provide 2 demo requests.
76561198157031600,s1ck^=,International,VAC
76561198168646138,harbanger,International,VAC
76561199002823448,KRUXON,International,VAC
76561198257864118,Swiggles,International,VAC
76561198191707397,Minikrimi,Spain,Supporting Alting and Account Sharing
76561198083292101,Hergan,Poland,VAC
76561198109037521,Tofipok,International,VAC
76561198142134692,swissman,International,VAC
76561198047418675,Mika,Russia,VAC
76561198003667513,AtomX,International,VAC
76561198088474308,iFY,International,VAC
76561198261971483,Oxy,International,VAC
76561198084952606,RiftFr,International,VAC
76561198005683183,Wild Ones,Sweden,VAC
76561198129438105,Hreidmar1423,International,VAC
76561199204447881,Cyber_Oni,International,VAC
76561198853501108,pepe,Poland,Supporting ban evasion
76561198123274821,OneVeryImportantThou,International,VAC ban
76561198123274821,OneVeryImportantThou,International,Blacklisted
76561198311522642,Mr.Secret,CzechRepublic,Cheating
76561198011684045,Bob Bami,Netherlands,Failure to provide 2 demo requests.
76561198032907393,Sabaafa,Georgia,Adding and playing with known banned pla
76561198114116011,JudeThaLedge,International,VAC
76561198058290762,iZon,Sweden,Second failure to upload demos
76561198082719953,Mr.Green,International,VAC
76561199091224456,scout,International,VAC
76561198274917852,Wes,International,VAC
76561198071877015,Bobbert,England,Aimbot
76561198278385766,Terorrizer,England,VAC
76561198880606856,doble T Matutino,Chile,VAC
76561198401996098,h4839776,International,VAC
76561198157109805,Tr4c3r P4nda,International,VAC
76561198137186278,Miska,International,VAC
76561198191123677,assassin11,International,VAC
76561198055208448,Muffl3s,Germany,VAC
76561197989607297,goodarma,UnitedKingdom,VAC
76561198049289245,quintosh,Germany,releasing confidential information
76561198290520148,StefekBonzai,Poland,Supporting Ban Evasion of a permanently banned player
76561198341993123,Garjoka,International,VAC
76561198049110150,buns,International,VAC
76561198112753586,Rozzeh,Turkey,VAC ban
76561198033820568,fizi,International,VAC
76561198205211503,crow,International,VAC
76561198163476052,boomgoo,International,VAC
76561198163476052,boomgoo,International,VAC
76561198157390085,Dia,International,Multihack
76561198157390085,Dia,International,Cheating (2nd time)
76561198075531885,xPixelBoyx,International,VAC
76561198278670014,UwO,International,VAC
76561198110362021,Mitchell Smith,International,VAC ban
76561197963354075,vexx,Egypt,Non-TF2 VAC
76561198074212584,GENA BYKIN,International,VAC
76561198058283562,scrambled,Scotland,disrupting a team\'s voice communication
76561198001526216,AngryWolf,International,VAC
76561198117061559,TheSniper,Belarus,VAC
76561198130735698,zaleom,Canada,VAC
76561198058189995,FluffyBoxxy,International,VAC
76561198138189507,DEV1L,Ukraine,VAC
76561198334982431,ThePholDuDe,Poland,VAC
76561198334982431,ThePholDuDe,Poland,VAC
76561197991400973,azn,France,ESP
76561197991400973,azn,France,VAC
76561197991400973,azn,France,Cheating (2nd Time + after a VAC League Ban)
76561198090484379,ta6u,Russia,"Non-TF2 VAC, removed"
76561198373573340,Men8,International,VAC
76561198055387544,Sevenad,France,Triggerbot
76561198114367770,-ApolloX-™,International,VAC ban
76561198048046126,Afirax,Hungary,Third failure to upload demos
76561198055586591,Freddy (disabled),Estonia,VAC
76561198055586591,Freddy (disabled),Estonia,Blacklisted
76561198094465891,number6,International,Alt of FrozZzeN
76561198094465891,number6,International,Blacklisted
76561198344219998,nik,International,VAC
76561198374281942,AUTOKRAB,Russia,match disruption
76561198374281942,AUTOKRAB,Russia,evasion
76561198187298625,hellshock,Finland,Cheating/VAC
76561198020236082,möd,Russia,VAC
76561198073643528,tf2pinky,Germany,VAC Ban
76561198071543234,FrostyTheSnewman,International,VAC
76561198043265274,Supa_Sonic,International,VAC
76561198039983215,CamelWang&lt;3,Canada,multihack
76561198039983215,CamelWang&lt;3,Canada,VAC
76561198189596413,89833280979,International,VAC
76561198875068681,wblades,Georgia,VAC
76561198063369992,MikysThePony,Latvia,VAC Banned
76561198063369992,MikysThePony,Latvia,vac
76561198063369992,MikysThePony,Latvia,Ban dodging
76561198390590623,mazhaaa4,International,VAC
76561198098354897,nastoyashee,International,VAC
76561198141270232,DarkCIbrid,International,VAC
76561198035758528,proPAIN,International,VAC
76561198121528507,AMQT,International,Alt of reasoNNN S2.
76561198121528507,AMQT,International,Blacklisted
76561198067075613,b4b4,Turkey,VAC
76561198064052251,Thalash,Denmark,VAC Banned
76561199011396381,Rowan,International,Doxxing/Harrasment
76561199095501735,Mr.Dooper,International,Cheating
76561199093534316,akure,Russia,Non-TF2 VAC
76561199093534316,akure,Russia,Cheating
76561198074559530,Dzmi's Rules,Georgia,VAC Ban
76561198088965450,Fraggy 8),Russia,keeps creating alt accounts (best sniper
76561198088965450,Fraggy 8),Russia,Blacklisted
76561198236410778,Nick rekT,International,VAC
76561198284696573,Huczek,International,VAC
76561198213020411,Oxigen,International,VAC
76561198108006146,MADARAZZ,Russia,VAC
76561198121696636,Taca mais fogo,International,Alt of Pedobear
76561198096071206,bombila,International,Playing in the League with 2 accounts
76561198096071206,bombila,International,Blacklisted
76561199105428934,Tacos,International,VAC
76561199105428934,Tacos,International,VAC
76561198850494294,f0r9v9r,International,VAC
76561198030812501,FPSB | Reaper,UnitedStates,VAC
76561198062904024,kibo21,Poland,VAC
76561198025556228,Nat,International,VAC ban
76561199062818404,ethereal,Germany,Threats/Toxicity
76561199062818404,ethereal,Germany,Supporting Ban Evasion of a permanently banned player
76561199062818404,ethereal,Germany,Failure to provide 2 demo requests
76561199062818404,ethereal,Germany,Toxicity/Harassment/Racism
76561197975085015,Ashady,Denmark,VAC
76561198397879421,renton,Scotland,Aimbot
76561198352126937,man in the mirror,International,VAC
76561198078780040,Yayx,CzechRepublic,Abusing an Exploit.
76561198064132758,hom,International,VAC
76561198173048979,Igov Драгови,France,Racism and Transphobia
76561198173048979,Igov Драгови,France,Harassment
76561198173048979,Igov Драгови,France,Racism/Transphobia
76561198212996620,Sluks,International,VAC
76561198150318676,mango juice,International,VAC
76561198188010067,moloscolo,International,VAC
76561198354399482,Kat is Bad,International,VAC
76561198134643678,Ghost Rider,Netherlands,VAC
76561198111900885,furypineapple,England,Alt of Skidoosh
76561198111900885,furypineapple,England,Blacklisted
76561198220070825,apati'a,Latvia,Racism
76561198450658877,f4me_,Russia,Aimbot
76561198049462114,SlowKing,Russia,VAC
76561198167886265,KilMibaybee,International,VAC
76561198233732976,smi,International,VAC
76561197997659251,Darn,Finland,"Racism, disruption"
76561198130312064,Jas_H,UnitedStates,Using banned game modifications
